step,samples,episode,epoch,loss,grad_norm,learning_rate,update_s,data_s,samples_per_s,memory_gb
20680,41360,65,0.82,0.127,5.317,7.5e-06,0.445,0.002,4,34.87
20690,41380,65,0.82,0.081,3.906,7.4e-06,0.444,0.002,4,34.87
20700,41400,65,0.82,0.096,3.828,7.4e-06,0.461,0.002,4,34.87
20710,41420,65,0.82,0.102,4.378,7.4e-06,0.443,0.002,4,34.87
20720,41440,66,0.82,0.087,3.476,7.4e-06,0.447,0.002,4,34.87
20730,41460,66,0.82,0.084,3.942,7.4e-06,0.459,0.002,4,34.87
20740,41480,66,0.82,0.139,5.166,7.4e-06,0.431,0.002,5,34.87
20750,41500,66,0.82,0.109,5.376,7.4e-06,0.434,0.002,5,34.87
20760,41520,66,0.82,0.115,4.550,7.4e-06,0.434,0.002,5,34.87
20770,41540,66,0.82,0.069,3.844,7.4e-06,0.454,0.002,4,34.87
20780,41560,66,0.82,0.085,3.764,7.4e-06,0.434,0.002,5,34.87
20790,41580,66,0.82,0.155,10.145,7.3e-06,0.434,0.002,5,34.87
20800,41600,66,0.82,0.082,3.759,7.3e-06,0.455,0.002,4,34.87
20810,41620,66,0.82,0.075,3.087,7.3e-06,0.435,0.002,5,34.87
20820,41640,66,0.82,0.254,6.878,7.3e-06,0.441,0.002,5,34.87
20830,41660,66,0.82,0.074,3.280,7.3e-06,0.437,0.002,5,34.87
20840,41680,66,0.82,0.071,2.822,7.3e-06,0.462,0.002,4,34.87
20850,41700,66,0.82,0.093,3.778,7.3e-06,0.454,0.002,4,34.87
20860,41720,66,0.82,0.073,3.466,7.3e-06,0.480,0.002,4,34.87
20870,41740,66,0.82,0.082,3.894,7.3e-06,0.481,0.002,4,34.87
20880,41760,66,0.83,0.087,3.686,7.3e-06,0.470,0.002,4,34.87
20890,41780,66,0.83,0.116,4.858,7.2e-06,0.462,0.002,4,34.87
20900,41800,66,0.83,0.150,5.436,7.2e-06,0.442,0.002,5,34.87
20910,41820,66,0.83,0.061,3.119,7.2e-06,0.458,0.002,4,34.87
20920,41840,66,0.83,0.110,4.183,7.2e-06,0.440,0.002,5,34.87
20930,41860,66,0.83,0.074,3.201,7.2e-06,0.440,0.002,5,34.87
20940,41880,66,0.83,0.142,5.233,7.2e-06,0.455,0.002,4,34.87
20950,41900,66,0.83,0.084,4.200,7.2e-06,0.437,0.002,5,34.87
20960,41920,66,0.83,0.086,2.895,7.2e-06,0.438,0.002,5,34.87
20970,41940,66,0.83,0.116,4.758,7.2e-06,0.436,0.002,5,34.87
20980,41960,66,0.83,0.129,5.527,7.2e-06,0.452,0.002,4,34.87
20990,41980,66,0.83,0.082,3.496,7.2e-06,0.430,0.002,5,34.87
21000,42000,66,0.83,0.182,6.927,7.1e-06,0.429,0.002,5,34.87
21010,42020,66,0.83,0.096,4.053,7.1e-06,0.452,0.002,4,34.87
21020,42040,66,0.83,0.136,4.967,7.1e-06,0.434,0.002,5,34.87
21030,42060,67,0.83,0.062,3.656,7.1e-06,0.437,0.002,5,34.87
21040,42080,67,0.83,0.075,3.183,7.1e-06,0.441,0.002,5,34.87
21050,42100,67,0.83,0.075,3.850,7.1e-06,0.453,0.002,4,34.87
21060,42120,67,0.83,0.098,4.590,7.1e-06,0.439,0.002,5,34.87
21070,42140,67,0.83,0.066,3.685,7.1e-06,0.440,0.002,5,34.87
21080,42160,67,0.83,0.094,3.792,7.1e-06,0.459,0.002,4,34.87
21090,42180,67,0.83,0.075,3.512,7.1e-06,0.440,0.002,5,34.87
21100,42200,67,0.83,0.109,5.356,7.0e-06,0.443,0.002,4,34.87
21110,42220,67,0.83,0.097,3.645,7.0e-06,0.439,0.002,5,34.87
21120,42240,67,0.83,0.099,4.309,7.0e-06,0.454,0.002,4,34.87
21130,42260,67,0.84,0.106,4.110,7.0e-06,0.437,0.002,5,34.87
21140,42280,67,0.84,0.097,3.568,7.0e-06,0.438,0.002,5,34.87
21150,42300,67,0.84,0.064,3.142,7.0e-06,0.444,0.002,4,34.87
21160,42320,67,0.84,0.135,4.601,7.0e-06,0.471,0.002,4,34.87
21170,42340,67,0.84,0.112,5.110,7.0e-06,0.481,0.002,4,34.87
21180,42360,67,0.84,0.070,3.843,7.0e-06,0.460,0.002,4,34.87
21190,42380,67,0.84,0.098,4.048,7.0e-06,0.481,0.002,4,34.87
21200,42400,67,0.84,0.159,5.931,7.0e-06,0.466,0.002,4,34.87
21210,42420,67,0.84,0.121,4.740,6.9e-06,0.472,0.002,4,34.87
21220,42440,67,0.84,0.142,4.942,6.9e-06,0.467,0.002,4,34.87
21230,42460,67,0.84,0.092,4.189,6.9e-06,0.479,0.002,4,34.87
21240,42480,67,0.84,0.144,5.713,6.9e-06,0.467,0.002,4,34.87
21250,42500,67,0.84,0.073,3.232,6.9e-06,0.476,0.002,4,34.87
21260,42520,67,0.84,0.101,4.567,6.9e-06,0.482,0.002,4,34.87
21270,42540,67,0.84,0.090,3.679,6.9e-06,0.467,0.002,4,34.87
21280,42560,67,0.84,0.097,4.229,6.9e-06,0.481,0.002,4,34.87
21290,42580,67,0.84,0.117,4.542,6.9e-06,0.479,0.002,4,34.87
21300,42600,67,0.84,0.091,4.259,6.9e-06,0.482,0.002,4,34.87
21310,42620,67,0.84,0.096,3.881,6.8e-06,0.470,0.002,4,34.87
21320,42640,67,0.84,0.084,4.020,6.8e-06,0.476,0.002,4,34.87
21330,42660,67,0.84,0.115,4.352,6.8e-06,0.504,0.002,4,34.87
21340,42680,67,0.84,0.049,3.110,6.8e-06,0.465,0.002,4,34.87
21350,42700,68,0.84,0.076,3.364,6.8e-06,0.468,0.002,4,34.87
21360,42720,68,0.84,0.083,3.984,6.8e-06,0.474,0.002,4,34.87
21370,42740,68,0.84,0.121,4.820,6.8e-06,0.508,0.002,4,34.87
21380,42760,68,0.85,0.061,3.198,6.8e-06,0.463,0.002,4,34.87
21390,42780,68,0.85,0.116,4.984,6.8e-06,0.466,0.002,4,34.87
21400,42800,68,0.85,0.155,5.098,6.8e-06,0.507,0.002,4,34.87
21410,42820,68,0.85,0.098,3.801,6.8e-06,0.480,0.002,4,34.87
21420,42840,68,0.85,0.140,5.587,6.7e-06,0.470,0.002,4,34.87
21430,42860,68,0.85,0.186,6.149,6.7e-06,0.472,0.002,4,34.87
21440,42880,68,0.85,0.088,3.589,6.7e-06,0.481,0.002,4,34.87
21450,42900,68,0.85,0.090,3.693,6.7e-06,0.472,0.002,4,34.87
21460,42920,68,0.85,0.174,6.098,6.7e-06,0.472,0.002,4,34.87
21470,42940,68,0.85,0.101,4.755,6.7e-06,0.468,0.002,4,34.87
21480,42960,68,0.85,0.054,2.987,6.7e-06,0.497,0.002,4,34.87
21490,42980,68,0.85,0.091,4.493,6.7e-06,0.479,0.002,4,34.87
21500,43000,68,0.85,0.106,3.886,6.7e-06,0.472,0.002,4,34.87
21510,43020,68,0.85,0.078,3.708,6.7e-06,0.484,0.002,4,34.87
21520,43040,68,0.85,0.133,5.130,6.7e-06,0.480,0.002,4,34.87
21530,43060,68,0.85,0.139,5.140,6.6e-06,0.480,0.002,4,34.87
21540,43080,68,0.85,0.139,5.791,6.6e-06,0.467,0.002,4,34.87
21550,43100,68,0.85,0.143,4.992,6.6e-06,0.474,0.002,4,34.87
21560,43120,68,0.85,0.078,3.922,6.6e-06,0.449,0.002,4,34.87
21570,43140,68,0.85,0.084,4.173,6.6e-06,0.439,0.002,5,34.87
21580,43160,68,0.85,0.066,3.402,6.6e-06,0.458,0.002,4,34.87
21590,43180,68,0.85,0.066,3.284,6.6e-06,0.443,0.002,4,34.87
21600,43200,68,0.85,0.089,4.184,6.6e-06,0.449,0.002,4,34.87
21610,43220,68,0.85,0.077,3.749,6.6e-06,0.483,0.002,4,34.87
21620,43240,68,0.85,0.108,4.640,6.6e-06,0.485,0.002,4,34.87
21630,43260,68,0.86,0.087,4.118,6.6e-06,0.468,0.002,4,34.87
21640,43280,68,0.86,0.110,4.597,6.5e-06,0.463,0.002,4,34.87
21650,43300,68,0.86,0.094,3.697,6.5e-06,0.494,0.002,4,34.87
21660,43320,68,0.86,0.109,4.328,6.5e-06,0.465,0.002,4,34.87
21670,43340,69,0.86,0.067,2.656,6.5e-06,0.463,0.002,4,34.87
21680,43360,69,0.86,0.089,3.363,6.5e-06,0.443,0.002,4,34.87
21690,43380,69,0.86,0.067,4.221,6.5e-06,0.452,0.002,4,34.87
21700,43400,69,0.86,0.070,3.756,6.5e-06,0.435,0.002,5,34.87
21710,43420,69,0.86,0.091,3.641,6.5e-06,0.434,0.002,5,34.87
21720,43440,69,0.86,0.101,4.077,6.5e-06,0.453,0.002,4,34.87
21730,43460,69,0.86,0.087,3.420,6.5e-06,0.438,0.002,5,34.87
21740,43480,69,0.86,0.089,3.606,6.5e-06,0.466,0.002,4,34.87
21750,43500,69,0.86,0.065,3.696,6.4e-06,0.447,0.002,4,34.87
21760,43520,69,0.86,0.073,4.049,6.4e-06,0.457,0.002,4,34.87
21770,43540,69,0.86,0.065,3.286,6.4e-06,0.447,0.002,4,34.87
21780,43560,69,0.86,0.095,4.127,6.4e-06,0.444,0.002,4,34.87
21790,43580,69,0.86,0.078,3.691,6.4e-06,0.459,0.002,4,34.87
21800,43600,69,0.86,0.072,3.417,6.4e-06,0.442,0.002,5,34.87
21810,43620,69,0.86,0.090,3.596,6.4e-06,0.442,0.002,5,34.87
21820,43640,69,0.86,0.072,4.073,6.4e-06,0.442,0.002,4,34.87
21830,43660,69,0.86,0.091,4.182,6.4e-06,0.458,0.002,4,34.87
21840,43680,69,0.86,0.072,3.674,6.4e-06,0.449,0.002,4,34.87
21850,43700,69,0.86,0.165,4.943,6.4e-06,0.439,0.002,5,34.87
21860,43720,69,0.86,0.071,3.286,6.3e-06,0.439,0.002,5,34.87
21870,43740,69,0.86,0.089,4.322,6.3e-06,0.449,0.002,4,34.87
21880,43760,69,0.86,0.093,4.340,6.3e-06,0.432,0.002,5,34.87
21890,43780,69,0.87,0.121,4.725,6.3e-06,0.427,0.002,5,34.87
21900,43800,69,0.87,0.090,4.129,6.3e-06,0.465,0.002,4,34.87
21910,43820,69,0.87,0.102,4.601,6.3e-06,0.439,0.002,5,34.87
21920,43840,69,0.87,0.088,3.190,6.3e-06,0.439,0.002,5,34.87
21930,43860,69,0.87,0.077,3.892,6.3e-06,0.449,0.002,4,34.87
21940,43880,69,0.87,0.165,4.961,6.3e-06,0.481,0.002,4,34.87
21950,43900,69,0.87,0.116,5.767,6.3e-06,0.463,0.002,4,34.87
21960,43920,69,0.87,0.154,5.028,6.3e-06,0.476,0.002,4,34.87
21970,43940,69,0.87,0.088,4.086,6.3e-06,0.483,0.002,4,34.87
21980,43960,70,0.87,0.080,3.962,6.2e-06,0.465,0.002,4,34.87
21990,43980,70,0.87,0.118,4.777,6.2e-06,0.463,0.002,4,34.87
22000,44000,70,0.87,0.088,3.887,6.2e-06,0.475,0.002,4,34.87
22010,44020,70,0.87,0.066,3.211,6.2e-06,0.482,0.002,4,34.87
22020,44040,70,0.87,0.106,4.755,6.2e-06,0.461,0.002,4,34.87
22030,44060,70,0.87,0.058,2.938,6.2e-06,0.472,0.002,4,34.87
22040,44080,70,0.87,0.178,11.514,6.2e-06,0.460,0.002,4,34.87
22050,44100,70,0.87,0.084,3.857,6.2e-06,0.441,0.002,5,34.87
22060,44120,70,0.87,0.181,7.836,6.2e-06,0.444,0.002,4,34.87
22070,44140,70,0.87,0.082,4.090,6.2e-06,0.437,0.002,5,34.87
22080,44160,70,0.87,0.086,4.264,6.2e-06,0.456,0.002,4,34.87
22090,44180,70,0.87,0.109,3.839,6.1e-06,0.441,0.002,5,34.87
22100,44200,70,0.87,0.041,2.395,6.1e-06,0.439,0.002,5,34.87
22110,44220,70,0.87,0.133,5.110,6.1e-06,0.457,0.002,4,34.87
22120,44240,70,0.87,0.112,4.088,6.1e-06,0.445,0.002,4,34.87
22130,44260,70,0.87,0.070,3.360,6.1e-06,0.441,0.002,5,34.87
22140,44280,70,0.88,0.166,9.428,6.1e-06,0.443,0.002,4,34.87
22150,44300,70,0.88,0.099,5.639,6.1e-06,0.480,0.002,4,34.87
22160,44320,70,0.88,0.105,5.338,6.1e-06,0.465,0.002,4,34.87
22170,44340,70,0.88,0.112,5.215,6.1e-06,0.469,0.002,4,34.87
22180,44360,70,0.88,0.063,3.463,6.1e-06,0.450,0.002,4,34.87
22190,44380,70,0.88,0.057,3.011,6.1e-06,0.435,0.002,5,34.87
22200,44400,70,0.88,0.065,3.579,6.1e-06,0.435,0.002,5,34.87
22210,44420,70,0.88,0.086,3.628,6.0e-06,0.435,0.002,5,34.87
22220,44440,70,0.88,0.118,5.211,6.0e-06,0.454,0.002,4,34.87
22230,44460,70,0.88,0.096,4.006,6.0e-06,0.435,0.002,5,34.87
22240,44480,70,0.88,0.154,5.392,6.0e-06,0.435,0.002,5,34.87
22250,44500,70,0.88,0.101,4.004,6.0e-06,0.436,0.002,5,34.87
22260,44520,70,0.88,0.096,4.159,6.0e-06,0.452,0.002,4,34.87
22270,44540,70,0.88,0.055,2.883,6.0e-06,0.436,0.002,5,34.87
22280,44560,70,0.88,0.073,3.886,6.0e-06,0.439,0.002,5,34.87
22290,44580,70,0.88,0.097,4.349,6.0e-06,0.457,0.002,4,34.87
22300,44600,71,0.88,0.091,4.151,6.0e-06,0.435,0.002,5,34.87
22310,44620,71,0.88,0.046,2.570,6.0e-06,0.434,0.002,5,34.87
22320,44640,71,0.88,0.116,4.812,6.0e-06,0.468,0.002,4,34.87
22330,44660,71,0.88,0.108,4.478,5.9e-06,0.487,0.002,4,34.87
22340,44680,71,0.88,0.144,5.273,5.9e-06,0.461,0.002,4,34.87
22350,44700,71,0.88,0.064,2.813,5.9e-06,0.480,0.002,4,34.87
22360,44720,71,0.88,0.097,4.257,5.9e-06,0.486,0.002,4,34.87
22370,44740,71,0.88,0.093,4.630,5.9e-06,0.470,0.002,4,34.87
22380,44760,71,0.88,0.087,3.764,5.9e-06,0.462,0.002,4,34.87
22390,44780,71,0.89,0.072,3.026,5.9e-06,0.479,0.002,4,34.87
22400,44800,71,0.89,0.115,4.265,5.9e-06,0.483,0.002,4,34.87
22410,44820,71,0.89,0.104,5.141,5.9e-06,0.464,0.002,4,34.87
22420,44840,71,0.89,0.076,3.716,5.9e-06,0.474,0.002,4,34.87
22430,44860,71,0.89,0.082,3.097,5.9e-06,0.493,0.002,4,34.87
22440,44880,71,0.89,0.077,3.636,5.8e-06,0.466,0.002,4,34.87
22450,44900,71,0.89,0.094,4.578,5.8e-06,0.464,0.002,4,34.87
22460,44920,71,0.89,0.110,4.201,5.8e-06,0.479,0.002,4,34.87
22470,44940,71,0.89,0.077,3.609,5.8e-06,0.494,0.002,4,34.87
22480,44960,71,0.89,0.072,3.390,5.8e-06,0.458,0.002,4,34.87
22490,44980,71,0.89,0.079,3.922,5.8e-06,0.437,0.002,5,34.87
22500,45000,71,0.89,0.058,2.340,5.8e-06,0.471,0.002,4,34.87
22510,45020,71,0.89,0.075,4.203,5.8e-06,0.444,0.002,4,34.87
22520,45040,71,0.89,0.117,4.552,5.8e-06,0.442,0.002,5,34.87
22530,45060,71,0.89,0.056,3.278,5.8e-06,0.444,0.002,4,34.87
22540,45080,71,0.89,0.060,3.003,5.8e-06,0.454,0.002,4,34.87
22550,45100,71,0.89,0.090,4.525,5.8e-06,0.450,0.002,4,34.87
22560,45120,71,0.89,0.128,4.620,5.7e-06,0.456,0.002,4,34.87
22570,45140,71,0.89,0.083,3.585,5.7e-06,0.453,0.002,4,34.87
22580,45160,71,0.89,0.097,3.911,5.7e-06,0.441,0.002,5,34.87
22590,45180,71,0.89,0.129,5.237,5.7e-06,0.433,0.002,5,34.87
22600,45200,71,0.89,0.084,4.044,5.7e-06,0.437,0.002,5,34.87
22610,45220,71,0.89,0.095,3.659,5.7e-06,0.455,0.002,4,34.87
22620,45240,72,0.89,0.073,3.390,5.7e-06,0.429,0.002,5,34.87
22630,45260,72,0.89,0.113,4.852,5.7e-06,0.433,0.002,5,34.87
22640,45280,72,0.89,0.067,3.335,5.7e-06,0.446,0.002,4,34.87
22650,45300,72,0.90,0.100,4.414,5.7e-06,0.432,0.002,5,34.87
22660,45320,72,0.90,0.099,4.417,5.7e-06,0.438,0.002,5,34.87
22670,45340,72,0.90,0.078,3.830,5.7e-06,0.436,0.002,5,34.87
22680,45360,72,0.90,0.145,6.536,5.7e-06,0.451,0.002,4,34.87
22690,45380,72,0.90,0.129,5.211,5.6e-06,0.476,0.002,4,34.87
22700,45400,72,0.90,0.098,3.621,5.6e-06,0.471,0.002,4,34.87
22710,45420,72,0.90,0.083,3.582,5.6e-06,0.460,0.002,4,34.87
22720,45440,72,0.90,0.076,3.299,5.6e-06,0.482,0.002,4,34.87
22730,45460,72,0.90,0.086,3.987,5.6e-06,0.460,0.002,4,34.87
22740,45480,72,0.90,0.119,4.832,5.6e-06,0.475,0.002,4,34.87
22750,45500,72,0.90,0.038,2.463,5.6e-06,0.484,0.002,4,34.87
22760,45520,72,0.90,0.063,2.861,5.6e-06,0.466,0.002,4,34.87
22770,45540,72,0.90,0.081,3.274,5.6e-06,0.458,0.002,4,34.87
22780,45560,72,0.90,0.095,3.748,5.6e-06,0.473,0.002,4,34.87
22790,45580,72,0.90,0.074,3.355,5.6e-06,0.480,0.002,4,34.87
22800,45600,72,0.90,0.073,3.592,5.6e-06,0.453,0.002,4,34.87
22810,45620,72,0.90,0.089,3.685,5.5e-06,0.441,0.002,5,34.87
22820,45640,72,0.90,0.138,5.831,5.5e-06,0.465,0.002,4,34.87
22830,45660,72,0.90,0.090,3.589,5.5e-06,0.441,0.002,5,34.87
22840,45680,72,0.90,0.086,3.941,5.5e-06,0.440,0.002,5,34.87
22850,45700,72,0.90,0.118,5.406,5.5e-06,0.457,0.002,4,34.87
22860,45720,72,0.90,0.072,4.070,5.5e-06,0.438,0.002,5,34.87
22870,45740,72,0.90,0.077,3.667,5.5e-06,0.448,0.002,4,34.87
22880,45760,72,0.90,0.086,4.195,5.5e-06,0.441,0.002,5,34.87
22890,45780,72,0.90,0.147,4.484,5.5e-06,0.463,0.002,4,34.87
22900,45800,72,0.91,0.075,3.810,5.5e-06,0.437,0.002,5,34.87
22910,45820,72,0.91,0.133,5.055,5.5e-06,0.442,0.002,4,34.87
22920,45840,72,0.91,0.087,4.108,5.5e-06,0.455,0.002,4,34.87
22930,45860,73,0.91,0.078,3.532,5.4e-06,0.456,0.002,4,34.87
22940,45880,73,0.91,0.064,3.238,5.4e-06,0.438,0.002,5,34.87
22950,45900,73,0.91,0.100,4.134,5.4e-06,0.444,0.002,4,34.87
22960,45920,73,0.91,0.105,4.903,5.4e-06,0.465,0.002,4,34.87
22970,45940,73,0.91,0.091,4.444,5.4e-06,0.443,0.002,4,34.87
22980,45960,73,0.91,0.125,4.166,5.4e-06,0.435,0.002,5,34.87
22990,45980,73,0.91,0.076,3.912,5.4e-06,0.440,0.002,5,34.87
23000,46000,73,0.91,0.103,4.697,5.4e-06,0.455,0.002,4,34.87
23010,46020,73,0.91,0.129,4.873,5.4e-06,0.436,0.002,5,34.87
23020,46040,73,0.91,0.138,4.669,5.4e-06,0.446,0.002,4,34.87
23030,46060,73,0.91,0.084,3.478,5.4e-06,0.460,0.002,4,34.87
23040,46080,73,0.91,0.093,3.757,5.4e-06,0.437,0.002,5,34.87
23050,46100,73,0.91,0.089,3.690,5.4e-06,0.437,0.002,5,34.87
23060,46120,73,0.91,0.182,6.255,5.3e-06,0.435,0.002,5,34.87
23070,46140,73,0.91,0.059,3.026,5.3e-06,0.460,0.002,4,34.87
23080,46160,73,0.91,0.068,4.071,5.3e-06,0.446,0.002,4,34.87
23090,46180,73,0.91,0.099,4.344,5.3e-06,0.445,0.002,4,34.87
23100,46200,73,0.91,0.100,3.429,5.3e-06,0.462,0.002,4,34.87
23110,46220,73,0.91,0.192,5.989,5.3e-06,0.446,0.002,4,34.87
23120,46240,73,0.91,0.096,4.287,5.3e-06,0.441,0.002,5,34.87
23130,46260,73,0.91,0.125,4.946,5.3e-06,0.449,0.002,4,34.87
23140,46280,73,0.91,0.069,3.557,5.3e-06,0.461,0.002,4,34.87
23150,46300,73,0.92,0.084,3.968,5.3e-06,0.449,0.002,4,34.87
23160,46320,73,0.92,0.158,5.536,5.3e-06,0.441,0.002,5,34.87
23170,46340,73,0.92,0.090,3.144,5.3e-06,0.459,0.002,4,34.87
23180,46360,73,0.92,0.089,3.648,5.3e-06,0.442,0.002,5,34.87
23190,46380,73,0.92,0.109,4.292,5.2e-06,0.446,0.002,4,34.87
23200,46400,73,0.92,0.165,5.356,5.2e-06,0.441,0.002,5,34.87
23210,46420,73,0.92,0.079,3.564,5.2e-06,0.450,0.002,4,34.87
23220,46440,73,0.92,0.080,3.302,5.2e-06,0.445,0.002,4,34.87
23230,46460,73,0.92,0.153,5.246,5.2e-06,0.437,0.002,5,34.87
23240,46480,73,0.92,0.100,4.445,5.2e-06,0.449,0.002,4,34.87
23250,46500,74,0.92,0.237,6.327,5.2e-06,0.437,0.002,5,34.87
23260,46520,74,0.92,0.122,4.504,5.2e-06,0.434,0.002,5,34.87
23270,46540,74,0.92,0.090,4.338,5.2e-06,0.439,0.002,5,34.87
23280,46560,74,0.92,0.067,3.555,5.2e-06,0.451,0.002,4,34.87
23290,46580,74,0.92,0.091,3.937,5.2e-06,0.439,0.002,5,34.87
23300,46600,74,0.92,0.120,4.991,5.2e-06,0.438,0.002,5,34.87
23310,46620,74,0.92,0.140,5.320,5.2e-06,0.440,0.002,5,34.87
23320,46640,74,0.92,0.115,5.126,5.1e-06,0.451,0.002,4,34.87
23330,46660,74,0.92,0.064,3.230,5.1e-06,0.439,0.002,5,34.87
23340,46680,74,0.92,0.096,4.101,5.1e-06,0.435,0.002,5,34.87
23350,46700,74,0.92,0.072,3.426,5.1e-06,0.462,0.002,4,34.87
23360,46720,74,0.92,0.089,3.992,5.1e-06,0.443,0.002,4,34.87
23370,46740,74,0.92,0.082,3.936,5.1e-06,0.439,0.002,5,34.87
23380,46760,74,0.92,0.121,5.069,5.1e-06,0.436,0.002,5,34.87
23390,46780,74,0.92,0.104,4.558,5.1e-06,0.454,0.002,4,34.87
23400,46800,74,0.92,0.150,5.031,5.1e-06,0.431,0.002,5,34.87
23410,46820,74,0.93,0.089,3.691,5.1e-06,0.434,0.002,5,34.87
23420,46840,74,0.93,0.117,4.995,5.1e-06,0.452,0.002,4,34.87
23430,46860,74,0.93,0.110,4.055,5.1e-06,0.441,0.002,5,34.87
23440,46880,74,0.93,0.059,2.773,5.1e-06,0.434,0.002,5,34.87
23450,46900,74,0.93,0.090,4.300,5.0e-06,0.440,0.002,5,34.87
23460,46920,74,0.93,0.084,3.532,5.0e-06,0.459,0.002,4,34.87
23470,46940,74,0.93,0.104,5.054,5.0e-06,0.439,0.002,5,34.87
23480,46960,74,0.93,0.127,5.103,5.0e-06,0.444,0.002,4,34.87
23490,46980,74,0.93,0.095,4.108,5.0e-06,0.458,0.002,4,34.87
23500,47000,74,0.93,0.124,4.872,5.0e-06,0.444,0.002,4,34.87
23510,47020,74,0.93,0.105,3.629,5.0e-06,0.443,0.002,4,34.87
23520,47040,74,0.93,0.083,4.817,5.0e-06,0.444,0.002,4,34.87
23530,47060,74,0.93,0.073,3.864,5.0e-06,0.457,0.002,4,34.87
23540,47080,74,0.93,0.100,4.881,5.0e-06,0.441,0.002,5,34.87
23550,47100,74,0.93,0.095,3.877,5.0e-06,0.441,0.002,5,34.87
23560,47120,75,0.93,0.095,3.625,5.0e-06,0.463,0.002,4,34.87
23570,47140,75,0.93,0.105,5.108,5.0e-06,0.441,0.002,5,34.87
23580,47160,75,0.93,0.097,3.822,5.0e-06,0.442,0.002,5,34.87
23590,47180,75,0.93,0.109,4.176,4.9e-06,0.446,0.002,4,34.87
23600,47200,75,0.93,0.124,4.946,4.9e-06,0.464,0.002,4,34.87
23610,47220,75,0.93,0.081,3.767,4.9e-06,0.441,0.002,5,34.87
23620,47240,75,0.93,0.065,3.092,4.9e-06,0.445,0.002,4,34.87
23630,47260,75,0.93,0.082,3.004,4.9e-06,0.461,0.002,4,34.87
23640,47280,75,0.93,0.118,4.691,4.9e-06,0.444,0.002,4,34.87
23650,47300,75,0.93,0.075,3.686,4.9e-06,0.445,0.002,4,34.87
23660,47320,75,0.94,0.114,4.407,4.9e-06,0.442,0.002,5,34.87
23670,47340,75,0.94,0.139,4.681,4.9e-06,0.462,0.002,4,34.87
23680,47360,75,0.94,0.094,3.915,4.9e-06,0.439,0.002,5,34.87
23690,47380,75,0.94,0.065,3.343,4.9e-06,0.440,0.002,5,34.87
23700,47400,75,0.94,0.147,5.032,4.9e-06,0.442,0.002,5,34.87
23710,47420,75,0.94,0.177,6.340,4.9e-06,0.459,0.002,4,34.87
23720,47440,75,0.94,0.105,4.481,4.8e-06,0.440,0.002,5,34.87
23730,47460,75,0.94,0.106,4.549,4.8e-06,0.438,0.002,5,34.87
23740,47480,75,0.94,0.062,2.969,4.8e-06,0.461,0.002,4,34.87
23750,47500,75,0.94,0.091,4.076,4.8e-06,0.436,0.002,5,34.87
23760,47520,75,0.94,0.077,3.528,4.8e-06,0.434,0.002,5,34.87
23770,47540,75,0.94,0.122,4.637,4.8e-06,0.439,0.002,5,34.87
23780,47560,75,0.94,0.114,4.259,4.8e-06,0.459,0.002,4,34.87
23790,47580,75,0.94,0.072,3.777,4.8e-06,0.443,0.002,4,34.87
23800,47600,75,0.94,0.084,3.607,4.8e-06,0.438,0.002,5,34.87
23810,47620,75,0.94,0.102,3.840,4.8e-06,0.462,0.002,4,34.87
23820,47640,75,0.94,0.096,4.190,4.8e-06,0.443,0.002,4,34.87
23830,47660,75,0.94,0.076,3.789,4.8e-06,0.444,0.002,4,34.87
23840,47680,75,0.94,0.105,5.205,4.8e-06,0.445,0.002,4,34.87
23850,47700,75,0.94,0.108,3.903,4.8e-06,0.464,0.002,4,34.87
23860,47720,75,0.94,0.203,8.738,4.7e-06,0.451,0.002,4,34.87
23870,47740,75,0.94,0.115,4.414,4.7e-06,0.443,0.002,4,34.87
23880,47760,76,0.94,0.140,4.872,4.7e-06,0.459,0.002,4,34.87
23890,47780,76,0.94,0.077,4.143,4.7e-06,0.438,0.002,5,34.87
23900,47800,76,0.94,0.097,4.506,4.7e-06,0.437,0.002,5,34.87
23910,47820,76,0.95,0.085,3.941,4.7e-06,0.439,0.002,5,34.87
23920,47840,76,0.95,0.104,4.319,4.7e-06,0.449,0.002,4,34.87
23930,47860,76,0.95,0.089,3.835,4.7e-06,0.431,0.002,5,34.87
23940,47880,76,0.95,0.109,4.243,4.7e-06,0.433,0.002,5,34.87
23950,47900,76,0.95,0.118,4.928,4.7e-06,0.448,0.002,4,34.87
23960,47920,76,0.95,0.122,4.352,4.7e-06,0.438,0.002,5,34.87
23970,47940,76,0.95,0.088,3.834,4.7e-06,2.351,0.002,1,34.87
23980,47960,76,0.95,0.101,4.915,4.7e-06,0.438,0.002,5,34.87
23990,47980,76,0.95,0.109,5.574,4.7e-06,0.454,0.002,4,34.87
24000,48000,76,0.95,0.082,4.462,4.7e-06,0.436,0.002,5,34.87
24010,48020,76,0.95,0.081,4.209,4.6e-06,0.436,0.002,5,34.87
24020,48040,76,0.95,0.116,5.476,4.6e-06,0.454,0.002,4,34.87
24030,48060,76,0.95,0.124,4.950,4.6e-06,0.441,0.002,5,34.87
24040,48080,76,0.95,0.088,3.588,4.6e-06,0.439,0.002,5,34.87
24050,48100,76,0.95,0.078,3.720,4.6e-06,0.440,0.002,5,34.87
24060,48120,76,0.95,0.088,4.044,4.6e-06,0.456,0.002,4,34.87
24070,48140,76,0.95,0.083,3.557,4.6e-06,0.438,0.002,5,34.87
